Day,Started Sessions,Completed Sessions,Microsessions,AVG session duration (minutes),AVG charging duration (minutes),AVG session idle (minutes),Energy delivered (kWh),AVG kWh delivered per session (kWh),Max kWh delivered per session (kWh),Max kW hour (kW),GHGs avoided (lbs),Gasoline avoided (Gal),Electric miles provided (mi),Potential revenue ($),Collected revenue ($),Discounts granted ($),Utilization (%),Max Utilization (%),Faulted Stations,Time in Faulted State (hours),Uptime (%)
2023-09-12,67,71,3,3540.7126760563383,167.32083700458767,3373.3918390517506,959.77563,13.51796711545149,60.31768,-1am,1499.5436265,76.53797558,1709.02761051,2986.5056,95.27185,2891.23375,50.5,61.00 % on 06 am through 07 am,-,0.00,-
2023-09-13,91,85,10,735.005294117647,138.8223453357173,596.1829487819298,1001.50946,12.518868371715053,71.78,-1am,1564.74813559,79.8660689,1783.34109121,1247.819,130.65945,1117.1595499999999,52.25000000000001,60.00 % on 07 am through 08 am,-,0.00,-
2023-09-14,77,78,9,448.61752136752136,152.63438055413403,295.9831408133873,987.56384,13.345458385669977,55.68,-1am,1542.95964155,78.75396573,1758.50877741,1114.0782,98.853165,1015.2250349999999,54.083333333333336,63.00 % on 07 am through 08 am,-,0.00,-
2023-09-15,79,77,14,619.9928571428571,120.34394189743769,499.64891524541946,739.3036,9.990588414768109,65.74,-1am,1155.0803821,58.95628011,1316.44337015,1937.4227,104.06029,1833.3624100000002,53.041666666666664,60.00 % on 07 am through 08 am,-,0.00,-
2023-09-16,55,64,10,3447.7635416666667,154.29153337876002,3293.4720082879066,676.0478,10.903995597553852,55.98,-1am,1056.25016724,53.91190231,1203.80672327,5766.333,73.87245,5692.46055,48.16666666666667,57.00 % on 09 am through 10 am,-,0.00,-
2023-09-17,41,41,3,173.52642276422765,86.5434935530996,86.98292921112805,483.77277,11.799334821768287,68.47,-1am,755.8416272,38.57879623,861.43156306,80.63231,74.490074,6.142235999999997,45.958333333333314,55.00 % on 01 pm through 02 pm,-,0.00,-
2023-09-18,78,81,12,924.4469135802469,94.84812981248392,829.598783767763,766.9791,9.960770849401944,89.25,-1am,1198.3203002,61.16328212,1365.72383962,1146.1119,109.28283,1036.82907,43.791666666666664,53.00 % on 07 am through 08 am,-,0.00,-
2023-09-19,82,78,16,1104.4594017094018,130.79124251492004,973.6681591944819,538.41034,6.992340728796281,50.34729,-1am,841.20680767,42.93590728,958.72213055,1116.251,112.92054,1003.33046,45.875000000000014,56.00 % on 04 pm through 05 pm,-,0.00,-
2023-09-20,108,101,18,496.36303630363034,128.54539173994914,367.8176445636812,326.56955,3.4375742036506143,37.503334,-1am,510.22892435,26.04251604,581.50713589,517.6817,71.762276,445.919424,52.916666666666664,63.00 % on 04 pm through 05 pm,-,0.00,-
2023-09-21,120,125,36,488.97426666666667,149.5715882486979,339.4026784179688,1074.2931,9.34167945916061,55.15,-1am,1678.4645502,85.67025092,1912.94351751,2089.9722,134.69273,1955.2794700000002,51.12500000000001,59.00 % on 04 pm through 05 pm,-,0.00,-
2023-09-22,86,82,14,413.89471544715445,118.0313808844826,295.86333456267187,942.2559,12.563415001577814,88.06,-1am,1472.17097956,75.14085252,1677.83104606,921.3747,113.63022,807.74448,54.45833333333333,63.00 % on 10 am through 11 am,-,0.00,-
2023-09-23,36,36,5,129.91342592592594,56.68423209687074,73.22919382905519,405.77377,11.593536890256551,42.88699,-1am,633.97678748,32.35871169,722.54238894,132.17776,51.27359,80.90417000000001,54.791666666666686,61.00 % on 10 am through 11 am,-,0.00,-
2023-09-24,38,39,11,87.05683760683762,36.56881629748222,50.488021309355396,275.3661,7.246475782417915,55.91,-1am,430.22917784,21.95926129,490.3315454,37.34014,37.34014,0,53.83333333333332,61.00 % on 11 am through 12 pm,-,0.00,-
2023-09-25,82,82,9,1154.3276422764227,108.51636638626819,1045.8112758901545,967.77856,11.802177975802696,63.82,-1am,1512.04732247,77.1761748,1723.27805395,1566.119,165.4052,1400.7138,52.41666666666666,61.00 % on 07 am through 08 am,-,0.00,-
2023-09-26,86,91,7,1206.5827838827838,142.61098127819244,1063.9718026045914,1118.1561,12.852367841992889,55.71,-1am,1746.99565271,89.16813639,1991.04831173,625.7535,116.299805,509.45369500000004,52.95833333333334,60.00 % on 07 am through 08 am,-,0.00,-
2023-09-27,78,77,7,702.3484848484848,108.48131751188468,593.8671673366001,732.45764,9.898075456907547,64.6,-1am,1144.38432422,58.41034426,1304.25308912,1483.5222,83.07027,1400.4519300000002,49.500000000000014,61.00 % on 04 pm through 05 pm,-,0.00,-
2023-09-28,105,107,13,625.8140186915888,134.17888947914693,491.6351292124418,1184.606,11.175529400058055,70.12,-1am,1850.81629674,94.46722991,2109.37254322,2048.556,180.58105,1867.97495,49.20833333333334,56.00 % on 06 am through 07 am,-,0.00,-
2023-09-29,71,69,7,561.1618357487922,137.08247471684996,424.07936103194226,934.34485,13.54123259830437,96.74,-1am,1459.81083597,74.50998033,1663.74420903,547.7097,111.691315,436.01838499999997,49.08333333333334,59.00 % on 07 am through 08 am,-,0.00,-
2023-09-30,39,37,17,41.336036036036035,30.35313979140273,10.982896244633306,335.9316,10.179745523396406,64.92,-1am,524.8560955,26.78909924,598.1777008,54.82537,54.82537,0,49.458333333333336,56.00 % on 10 am through 11 am,-,0.00,-
2023-10-01,41,40,8,99.87916666666666,73.90707987467448,25.972086791992183,467.29987,11.982047058913453,52.84,-1am,730.10453675,37.26515336,832.09903987,149.42465,149.42465,0,51.33333333333332,57.00 % on 05 pm through 06 pm,-,0.00,-
2023-10-02,76,76,8,1361.5403508771929,152.5586263939477,1208.9817244832452,829.51416,10.914660130626112,55.93,-1am,1296.02443825,66.150184,1477.07709847,2644.1826,98.797066,2545.385534,51.33333333333334,61.00 % on 07 am through 08 am,-,0.00,-
2023-10-03,81,79,6,1010.1116033755275,113.92338784777162,896.1882155277558,683.6489,8.764730046797432,63.32,-1am,1068.12604813,54.51805732,1217.34164681,522.72144,90.26489,432.45655000000005,50,59.00 % on 07 am through 08 am,-,0.00,-
2023-10-04,89,93,14,1269.0118279569892,202.27664915259166,1066.7351788043975,1432.4617,15.570235235486862,59.726395,-1am,2238.06350703,114.2326552,2550.717605,2673.5186,144.6462,2528.8723999999997,47.333333333333336,60.00 % on 04 pm through 05 pm,-,0.00,-
2023-10-05,77,77,11,494.21493506493505,169.6075046758115,324.6074303891236,945.4429,12.605904910117097,62.5,-1am,1477.15031576,75.39500205,1683.50598802,1249.4066,134.22218,1115.18442,49.87500000000001,61.00 % on 04 pm through 05 pm,-,0.00,-
2023-10-06,69,70,8,526.292380952381,159.268019267718,367.024361684663,913.5306,13.05043815537122,51.07,-1am,1427.29086468,72.85013348,1626.68124678,1044.3693,102.89172,941.4775800000001,50.58333333333335,64.00 % on 07 am through 08 am,-,0.00,-
2023-10-07,60,57,11,55.9593567251462,48.06082191690367,7.89853480824253,576.9858,10.490650442947377,56.72,-1am,901.47671177,46.01213418,1027.4116494,81.583496,81.583496,0,51.041666666666664,60.00 % on 04 pm through 05 pm,3,20.10,-
2023-10-08,39,41,5,220.3662601626016,80.02028054299393,140.34597961960768,613.5885,15.73303914969158,56.17,-1am,958.66439583,48.93104197,1092.58836671,92.94135,92.389084,0.552266000000003,49.458333333333336,55.00 % on 04 pm through 05 pm,3,21.67,-
2023-10-09,65,61,7,1538.7204918032787,158.56915932769982,1380.1513324755788,682.1804,11.56238308152326,52.97,-1am,1065.83167875,54.40095077,1214.72675749,1172.578,94.5436,1078.0344,51.083333333333336,61.00 % on 07 am through 08 am,-,0.00,-
2023-10-10,83,90,7,1237.807037037037,165.72239086292407,1072.0846461741128,1131.556,13.157628417610688,59.79,-1am,1767.9315194,90.23672074,2014.90888744,1171.2632,135.51894,1035.7442600000002,52.04166666666665,61.00 % on 07 am through 08 am,-,0.00,-
2023-10-11,95,93,9,1529.841577060932,144.6751582839583,1385.1664187769736,924.4428,10.505031623500559,62.494667,-1am,1444.33997434,73.72033446,1646.11209136,390.1702,122.66607,267.50413000000003,48.37500000000001,56.00 % on 06 am through 07 am,-,0.00,-
2023-10-12,91,94,10,1098.904609929078,204.66744066603638,894.2371692630418,1293.3031,14.057644484468494,51.036156,-1am,2020.64353388,103.1353558,2302.92438937,3402.8145,114.35077,3288.46373,47.95833333333334,59.00 % on 07 am through 08 am,-,0.00,-
2023-10-13,63,61,9,313.13907103825136,128.05051513004824,185.08855590820312,670.107,11.168451368700577,70.37,-1am,1046.96832209,53.43814908,1193.22821834,903.59357,86.296265,817.297305,51.916666666666664,61.00 % on 12 pm through 01 pm,-,0.00,-
2023-10-14,30,30,9,98.31,56.348897417386375,41.96110258261363,373.9228,13.84899109477798,65.07,-1am,584.21315776,29.81873392,665.82685518,67.83335,66.85765,0.9756999999999891,49.958333333333336,54.00 % on 04 pm through 05 pm,-,0.00,-
2023-10-15,30,29,5,91.93045977011495,63.994296423046066,27.936163347068884,327.5065,11.293327748700559,52.56,-1am,511.69280545,26.11723377,583.17551897,46.585896,46.585896,0,51.16666666666667,60.00 % on 11 am through 12 pm,-,0.00,-
2023-10-16,84,83,4,1087.9331325301205,158.53688446719005,929.3962480629305,981.45605,11.968976290622534,55.27,-1am,1533.41689293,78.26689576,1747.63292119,1563.7163,136.92189,1426.79441,54.62499999999998,70.00 % on 07 am through 08 am,-,0.00,-
2023-10-17,94,99,12,1036.6089225589226,140.0146301117409,896.5942924471817,1061.3313,10.720517076078151,63.23,-1am,1658.21316647,84.63660316,1889.86304601,1256.736,143.5875,1113.1485,51.83333333333334,65.00 % on 07 am through 08 am,-,0.00,-
2023-10-18,85,85,10,572.808431372549,170.17249253534803,402.6359388372009,1076.2958,12.81304541760801,62.53,-1am,1681.59354819,85.82995763,1916.50963181,1097.493,98.907555,998.5854449999999,46.625000000000014,60.00 % on 06 am through 07 am,-,0.00,-
2023-10-19,104,98,15,549.5100340136054,138.80053163908775,410.7095023745176,980.34845,10.106684979109682,45.01,-1am,1531.68639002,78.17856943,1745.66066964,9490.844,100.83094,9390.01306,50.625,60.00 % on 07 am through 08 am,-,0.00,-
2023-10-20,89,90,10,434.53777777777776,132.7772737516297,301.76050402614806,1150.1396,12.922914913287805,91.41,-1am,1796.96634594,91.71868285,2047.99983548,735.0823,157.94496,577.13734,54.666666666666664,69.00 % on 07 am through 08 am,-,0.00,-
2023-10-21,50,52,13,90.5701923076923,57.66907466008113,32.901117647611166,607.46875,12.149373616000739,69.45,-1am,949.10296103,48.44301824,1081.69121388,136.41919,136.41919,0,52.91666666666666,59.00 % on 09 am through 10 am,2,0.07,-
2023-10-22,46,45,9,153.84962962962965,74.69150322243019,79.15812640719946,484.1485,12.103711930928693,66.39,-1am,756.42866391,38.60875908,862.10060791,69.9884,69.9884,0,52.95833333333333,60.00 % on 12 pm through 01 pm,-,0.00,-
2023-10-23,83,82,11,942.5087398373984,130.34543888123054,812.1633009561679,961.39325,12.017414048066712,57.76,-1am,1502.07097944,76.66697381,1711.90803084,498.44858,163.14172,335.30686000000003,54.58333333333333,64.00 % on 07 am through 08 am,-,0.00,-
2023-10-24,95,97,10,1001.0099656357389,132.23958891773552,868.7703767180034,1033.712,10.767832824454823,55.56,-1am,1615.06105467,82.43408286,1840.68264925,1191.0077,111.638374,1079.369326,52.87500000000001,60.00 % on 07 am through 08 am,-,0.00,-
2023-10-25,98,94,12,674.4028368794327,141.6229583496743,532.7798785297584,973.0599,10.692964825750256,51.23,-1am,1520.29883406,77.59733894,1732.68228927,886.37225,187.29541,699.07684,53.29166666666666,63.00 % on 03 pm through 04 pm,-,0.00,-
2023-10-26,79,82,14,591.7558943089431,161.26653915963522,430.48935514930787,859.366,11.017514033095303,55.376205,-1am,1342.66464771,68.53073975,1530.23287487,869.56433,117.52878,752.0355500000001,51.12500000000001,64.00 % on 08 am through 09 am,-,0.00,-
2023-10-27,95,97,21,504.51512027491407,114.21475263772551,390.3003676371886,1016.9882,12.555410470653262,66.61,-1am,1588.93196063,81.10043179,1810.90336015,2291.1772,114.33115,2176.84605,49.750000000000014,57.00 % on 07 am through 08 am,-,0.00,-
2023-10-28,51,48,17,75.71944444444445,51.29618568958507,24.423258754859376,385.33167,8.376776504773222,54.92,-1am,602.03825954,30.7285422,686.14209681,73.23881,72.793335,0.44547500000000184,49.00000000000001,54.00 % on 12 pm through 01 pm,-,0.00,-
2023-10-29,31,52,9,2575.811858974359,211.56610678648337,2364.2457521878755,701.25824,14.311392697733732,56.05642,-1am,1095.63870081,55.9223264,1248.6977756,4458.918,129.17654,4329.741459999999,49.750000000000014,56.00 % on 12 pm through 01 pm,-,0.00,-
2023-10-30,79,54,9,898.3990740740741,71.03982912375604,827.359244950318,407.18393,7.540441658421009,74.57,-1am,636.18000703,32.47116588,725.05339495,1268.0912,63.9992,1204.092,49.541666666666664,59.00 % on 07 am through 08 am,-,0.00,-
2023-10-31,83,88,14,628.574053030303,116.50961301096461,512.0644400193385,783.99084,10.453211363973097,81.14,-1am,1224.89926876,62.51989516,1396.01585002,1601.8843,169.73302,1432.15128,53.166666666666664,63.00 % on 07 am through 08 am,-,0.00,-
2023-11-01,92,94,14,923.3601063829788,137.7467128696171,785.6133935133616,1159.4584,13.17566625209094,56.87,-1am,1811.52594374,92.46181705,2064.59338714,2439.5977,117.893005,2321.704695,52.166666666666686,65.00 % on 07 am through 08 am,-,0.00,-
2023-11-02,126,121,28,436.42727272727274,105.22693309826627,331.20033962900646,899.0244,8.562137618495312,52.514656,-1am,1404.62652619,71.69332646,1600.85073437,2308.0151,93.94041,2214.07469,53.83333333333332,65.00 % on 07 am through 08 am,1,0.02,-
2023-11-03,116,117,33,356.54800569800574,89.36927213522783,267.1787335627779,1031.4061,10.418244393622627,97.82,-1am,1611.4583401,82.25019726,1836.57664088,1633.832,114.63508,1519.19692,50.75000000000001,61.00 % on 07 am through 08 am,-,0.00,-
2023-11-04,73,76,25,75.97741228070176,41.47559380343086,34.501818477270895,770.27313,10.409096609335558,68.31,-1am,1203.46685897,61.42596683,1371.5893649,147.75243,147.75209,0.0003399999999942338,51.916666666666664,61.00 % on 11 am through 12 pm,-,0.00,-
2023-11-05,45,43,12,62.84651162790697,52.159795196296635,10.686716431610336,603.8108,15.482326233616241,61.96,-1am,943.38781737,48.15131247,1075.17767327,92.06857,92.06857,0,50.45833333333333,54.00 % on 12 pm through 01 pm,-,0.00,-
2023-11-06,85,87,16,932.049233716475,113.57536081468466,818.4738729017903,848.2646,10.603307368478273,62.66,-1am,1325.31993391,67.64545089,1510.4651307,2707.329,209.69313,2497.63587,54.625000000000014,65.00 % on 08 am through 09 am,-,0.00,-
2023-11-07,92,93,8,1067.0594982078853,139.71175399288055,927.3477442150048,1201.806,13.206662367055817,92.86,-1am,1877.68940079,95.83885588,2139.9997794,2317.3103,191.92978,2125.38052,50.83333333333334,60.00 % on 08 am through 09 am,-,0.00,-
2023-11-08,100,99,20,962.7617845117845,173.86474504169792,788.8970394700866,1207.3384,13.123242030400156,54.13,-1am,1886.33316596,96.28004097,2149.85106553,3002.213,136.05356,2866.1594400000004,50.041666666666686,60.00 % on 07 am through 08 am,-,0.00,-
2023-11-09,103,107,23,672.2844236760125,134.00503155360713,538.2793921224054,1208.9004,12.211115334739183,60.54,-1am,1888.77361878,96.40460374,2152.63244593,2825.751,121.311966,2704.439034,48.541666666666686,57.00 % on 07 am through 08 am,-,0.00,-
2023-11-10,52,51,14,48.45588235294118,43.747743113835654,4.7081392391055275,549.7304,12.784428780875439,49.9,-1am,858.89315362,43.83863334,978.87923236,84.029236,84.02898,0.0002559999999931506,48.91666666666667,56.00 % on 03 pm through 04 pm,-,0.00,-
2023-11-11,68,68,22,59.0578431372549,42.80088400326523,16.256959133989668,570.57605,8.516060071166148,66.95,-1am,891.46218394,45.50098421,1015.99810712,88.46875,88.468216,0.0005340000000018108,50.12500000000002,59.00 % on 02 pm through 03 pm,1,0.02,-
2023-11-12,49,48,16,74.64131944444445,51.40653046866258,23.234788975781868,421.09445,10.026058854690442,57.02,-1am,657.91366119,33.58046998,749.82320783,68.15002,68.147255,0.0027649999999965758,48.791666666666664,56.00 % on 03 pm through 04 pm,-,0.00,-
2023-11-13,89,91,11,1434.3897435897436,115.54686851488366,1318.8428750748599,907.77216,10.08635687896369,46.9,-1am,1418.29393693,72.39092267,1616.42746179,2010.0721,112.78615,1897.2859500000002,50.50000000000002,66.00 % on 09 am through 10 am,-,0.00,-
2023-11-14,102,100,17,718.4105,118.1915729560852,600.2189270439147,938.30945,10.311092678156866,52.45,-1am,1466.00508645,74.82614012,1670.80378697,2746.2473,123.185776,2623.061524,49.66666666666668,61.00 % on 08 am through 09 am,-,0.00,-
2023-11-15,97,92,19,411.4690217391305,107.97354446632274,303.49547727280776,776.2499,8.53021794801324,56.218338,-1am,1212.80490328,61.90258851,1382.23191992,633.72577,112.00644,521.71933,51.16666666666667,66.00 % on 07 am through 08 am,-,0.00,-
2023-11-16,118,124,19,654.4293010752688,136.99966425498326,517.4296368202855,1185.2457,9.87704608245458,62.71188,-1am,1851.81575747,94.51824323,2110.51162711,1848.8289,177.1897,1671.6392,51.79166666666667,66.00 % on 10 am through 11 am,-,0.00,-
2023-11-17,86,81,16,360.1960905349794,122.73172495060989,237.46436558436955,808.07697,10.359960969480781,61.42,-1am,1262.53119188,64.44066036,1438.90489608,854.1763,116.84684,737.3294599999999,49.41666666666667,68.00 % on 09 am through 10 am,-,0.00,-
2023-11-18,36,35,10,109.51809523809523,63.513586687019895,46.00450855107533,467.21716,13.741680821371332,97.16,-1am,729.97531149,37.25855759,831.95176204,86.213196,86.213196,0,47.91666666666667,51.00 % on 06 pm through 07 pm,-,0.00,-
2023-11-19,40,43,11,90.8643410852713,53.55625567214433,37.308085413126975,551.9269,13.14111653696825,73.31,-1am,862.32494275,44.01379476,982.79043726,78.36589,78.36439,0.0014999999999929514,47.75000000000001,53.00 % on 03 pm through 04 pm,-,0.00,-
2023-11-20,74,72,6,966.0965277777777,148.11034845091677,817.986179326861,935.9421,13.763855226268682,56.6,-1am,1462.30636303,74.63735414,1666.58835746,950.0372,176.09865,773.93855,50.125,57.00 % on 09 am through 10 am,1,0.28,-
2023-11-21,82,86,9,833.7825581395349,138.20393845351165,695.5786196860232,898.2003,10.444190481478325,48.358257,-1am,1403.33896078,71.62760804,1599.38329802,1906.4907,95.566956,1810.9237440000002,48.91666666666668,60.00 % on 08 am through 09 am,1,0.15,-
2023-11-22,79,73,13,586.6917808219179,107.0677852443364,479.62399557758147,742.5049,10.457816939569582,86.23,-1am,1160.08206047,59.21157,1322.14377545,927.9934,128.08997,799.90343,49.66666666666668,59.00 % on 08 am through 09 am,-,0.00,-
2023-11-23,17,17,4,67.23333333333333,54.816212493298096,12.417120840035238,278.55237,18.57015856107076,60.89,-1am,435.2073735,22.21335261,496.00518748,42.09285,42.09285,0,47.541666666666686,53.00 % on 11 am through 12 pm,-,0.00,-
2023-11-24,37,36,11,68.81805555555555,54.84815996355481,13.96989559200074,395.3834,11.296668193181644,78.73,-1am,617.74297967,31.5301244,704.04074266,63.422386,63.422012,0.0003740000000007626,49.45833333333334,57.00 % on 02 pm through 03 pm,-,0.00,-
2023-11-25,55,56,17,89.08154761904761,82.30987570200647,6.771671917041147,698.6394,13.181873961799901,71.9,-1am,1091.54705198,55.71348518,1244.0345296,118.33479,118.334526,0.00026400000000137425,52.33333333333332,60.00 % on 01 pm through 02 pm,-,0.00,-
2023-11-26,29,28,7,60.97321428571429,55.92186676377342,5.051347521940869,261.80136,9.696346945605775,88.7,-1am,409.03576683,20.87753166,466.17744681,40.369194,40.368042,0.0011519999999975994,48.58333333333335,56.00 % on 12 pm through 01 pm,-,0.00,-
